thread_id,elapsed_time_micros,local_queue_depth,local_schedule_count,mean_poll_time_micros,noop_count,overflow_count,park_count,park_unpark_count,poll_count,steal_count,steal_operations,total_busy_duration_micros
2,13312974,170,169369,28,1357,93,5457,10914,164958,173646,21176,6030363
3,13312974,3,159934,26,991,81,5071,10142,161953,173654,20834,6095953
4,13312974,6,165476,26,1037,100,5253,10506,158988,169545,20556,6054611
5,13312974,0,156594,49,1210,99,5486,10972,160759,172480,21065,6034799
6,13312974,1,157801,32,1078,95,5055,10110,158520,171523,20476,5822473
7,13312974,2,162831,49,1304,103,5691,11382,161469,178670,21449,6144838
8,13312974,3,154323,29,1160,96,5189,10378,156023,168626,20805,5902126
9,13312974,0,159886,47,1170,81,5286,10571,163183,176471,21202,6275698
10,13312974,0,162848,46,1069,86,5200,10400,164256,176623,21527,6002499
11,13312974,3,158869,28,1037,97,5118,10236,159260,168621,20688,6069811
0,13516272,5,161126,25,1156,93,5236,10472,163128,174783,21045,6192637
1,13516272,0,165743,42,1164,114,5361,10722,161826,174343,21188,6081479
2,13516272,2,171508,28,1368,94,5498,10996,167784,176386,21462,6134370
3,13516272,3,163016,37,995,82,5115,10230,165307,176847,21159,6212401
4,13516272,0,168477,97,1044,104,5299,10598,161300,171916,20822,6146148
5,13516272,9,160363,31,1216,102,5527,11054,164032,175054,21333,6162419
6,13516272,0,161284,39,1085,96,5111,10222,162002,174859,20843,5969610
7,13516272,5,166191,66,1311,111,5740,11480,164308,181000,21654,6274525
8,13516272,4,156279,32,1162,97,5234,10468,159516,171951,21151,6022831
9,13516272,0,162688,25,1178,84,5328,10656,165437,178602,21436,6361184
10,13516272,3,163947,27,1076,88,5241,10482,165855,178743,21698,6118164
11,13516272,2,162771,89,1041,101,5160,10320,162695,171960,20965,6208136
0,13720670,0,164105,27,1168,94,5309,10617,165706,177737,21415,6306967
1,13720670,1,168856,49,1188,116,5466,10932,164446,177494,21611,6182951
2,13720670,0,174083,26,1471,94,5667,11333,170843,179661,21835,6241047
3,13720670,0,165702,26,1001,82,5187,10373,168172,180275,21561,6315866
4,13720670,0,170905,24,1057,104,5380,10759,164362,175658,21227,6258190
5,13720670,6,162800,30,1234,102,5623,11246,166659,178004,21702,6249733
6,13720670,14,164296,53,1093,97,5195,10390,165495,179198,21291,6088418
7,13720670,34,170118,48,1409,112,5929,11858,167486,184722,22092,6409001
8,13720670,1,159157,48,1173,99,5313,10626,162357,175287,21482,6119109
9,13720670,0,165923,27,1199,85,5423,10845,168699,181726,21838,6477939
10,13720670,0,166833,25,1107,90,5349,10698,168547,181973,22018,6235775
11,13720670,0,165106,161,1089,104,5289,10577,165155,174796,21289,6315992
0,13926101,0,165859,23,1185,95,5382,10763,168021,180791,21748,6391112
1,13926101,8,172302,27,1209,118,5581,11162,168144,181390,22076,6316200
2,13926101,0,177138,23,1482,94,5737,11473,173804,182704,22190,6338927
3,13926101,8,168833,23,1009,83,5255,10510,171626,183705,21903,6434493
4,13926101,0,174241,22,1085,104,5462,10923,168004,179280,21593,6374687
5,13926101,0,166992,27,1250,105,5704,11407,169700,181168,22018,6375323
6,13926101,0,166295,106,1106,99,5247,10493,166826,180483,21443,6160849
7,13926101,3,172388,21,1419,113,5982,11964,169446,187082,22371,6486257
8,13926101,0,162735,29,1231,102,5445,10889,165889,179350,21903,6234058
9,13926101,0,168907,47,1209,85,5509,11017,172143,185520,22239,6594037
10,13926101,0,170322,23,1118,92,5434,10867,172289,185708,22433,6365503
11,13926101,4,167114,23,1098,104,5330,10660,167341,176981,21526,6391999
0,14131195,27,168439,29,1199,95,5475,10950,171128,184892,22218,6499542
1,14131195,0,175718,43,1219,120,5678,11356,171465,185137,22549,6428860
2,14131195,0,180685,209,1500,95,5839,11677,176814,186425,22586,6475429
3,14131195,162,172321,27,1023,83,5327,10654,174429,186536,22279,6523710
4,14131195,3,176876,49,1100,106,5550,11100,170972,182910,22054,6473070
5,14131195,7,169646,25,1278,106,5814,11628,172282,184123,22397,6478073
6,14131195,0,169929,63,1119,99,5365,10730,169894,184055,21915,6287951
7,14131195,27,174365,27,1432,113,6059,12118,171628,189605,22697,6564318
8,14131195,2,165965,99,1243,102,5553,11106,168963,183369,22399,6354338
9,14131195,22,170804,27,1232,85,5619,11238,174683,188929,22696,6692777
10,14131195,9,172132,36,1145,93,5546,11092,174869,189202,22872,6479064
11,14131195,0,171179,27,1114,106,5419,10837,170625,180549,21997,6500965
0,14332835,0,172669,29,1219,96,5607,11214,174633,188862,22806,6628454
1,14332835,0,177890,26,1235,120,5774,11547,173867,187897,22943,6509517
2,14332835,4,183427,40,1513,95,5934,11868,179039,189480,22945,6585652
3,14332835,0,174288,28,1042,83,5441,10881,177286,190323,22766,6622592
4,14332835,1,179356,26,1154,106,5688,11376,173560,186121,22441,6581636
5,14332835,4,171516,25,1285,106,5903,11806,174814,187443,22841,6573837
6,14332835,0,172137,33,1134,100,5455,10909,172318,186889,22266,6386962
7,14332835,1,176910,39,1444,114,6163,12326,174874,193787,23211,6670274
8,14332835,0,169544,37,1264,104,5660,11319,171809,187068,22867,6476898
9,14332835,0,175468,25,1255,89,5749,11497,177992,192472,23243,6813721
10,14332835,0,174598,26,1159,93,5647,11293,177897,193043,23387,6587127
11,14332835,1,174012,48,1144,108,5538,11076,173839,184175,22483,6610327
0,14537928,0,175604,171,1238,96,5741,11482,177140,192031,23280,6749022
1,14537928,0,180002,33,1246,120,5855,11709,176558,191561,23393,6615152
2,14537928,0,185538,45,1526,96,6017,12034,181434,192647,23376,6672205
3,14537928,0,178428,26,1055,83,5527,11053,180959,194408,23341,6736243
4,14537928,0,182365,28,1182,108,5810,11619,176460,189549,22931,6666886
5,14537928,0,174157,22,1299,106,6001,12002,177644,191508,23392,6676178
6,14537928,0,174077,49,1170,100,5564,11127,175197,190991,22747,6486723
7,14537928,0,181040,40,1460,114,6273,12545,178098,197918,23777,6792546
8,14537928,0,172099,25,1281,105,5793,11585,174854,191263,23417,6592222
9,14537928,0,178682,29,1273,90,5864,11727,181062,196404,23744,6935680
10,14537928,0,177805,51,1188,95,5774,11548,180534,196485,23843,6699276
11,14537928,0,176697,51,1162,108,5659,11317,176664,187810,22954,6715506
0,14743017,2,178810,25,1267,101,5845,11690,180172,195234,23671,6881383
1,14743017,2,184317,26,1258,125,5935,11870,179696,194785,23751,6739761
2,14743017,0,188408,49,1531,98,6082,12164,184324,195154,23719,6777280
3,14743017,1,181184,40,1072,83,5613,11226,184276,198472,23736,6865432
4,14743017,0,185839,30,1201,109,5908,11815,179775,193552,23392,6790511
5,14743017,0,177254,27,1310,108,6061,12122,180390,194344,23667,6798178
6,14743017,6,177465,49,1205,102,5678,11356,177912,193809,23142,6603287
7,14743017,0,182531,33,1465,114,6328,12655,180107,200518,24066,6892500
8,14743017,1,173578,381,1297,105,5873,11746,177675,194825,23808,6705913
9,14743017,97,181177,28,1282,90,5922,11844,183907,199417,24079,7041630
10,14743017,11,181114,164,1199,97,5838,11676,183301,199536,24175,6812537
11,14743017,1,179763,26,1173,110,5736,11472,179557,190588,23318,6829456
0,14950298,0,181067,44,1275,102,5891,11781,182688,197996,23958,6987009
1,14950298,22,186951,49,1268,125,5993,11986,182505,197811,24085,6861745
2,14950298,0,191648,51,1539,100,6145,12289,187570,198635,24117,6911920
3,14950298,9,183653,84,1083,86,5671,11342,186256,200390,23930,7014720
4,14950298,2,189417,28,1211,111,5966,11932,182932,196543,23736,6921613
5,14950298,0,179780,26,1321,109,6101,12201,183098,197011,23949,6911517
6,14950298,0,179007,26,1210,103,5732,11463,180203,196534,23444,6722272
7,14950298,36,186051,25,1481,114,6418,12836,183416,203816,24370,7043315
8,14950298,182,177087,25,1364,108,6019,12038,181371,198558,24192,6842837
9,14950298,110,185331,25,1291,92,5991,11982,187621,203115,24480,7193524
10,14950298,63,184160,46,1228,101,5920,11840,186473,202322,24482,6937392
11,14950298,5,183121,25,1194,112,5819,11638,182593,193121,23589,6966702
0,15155390,2,184968,32,1289,105,5964,11928,186219,200909,24315,7104657
1,15155390,6,189635,32,1276,125,6038,12076,185278,200368,24286,6968454
2,15155390,0,194383,221,1545,105,6192,12383,190657,201612,24384,7063307
3,15155390,0,185799,22,1088,88,5700,11399,187897,201811,24076,7075722
4,15155390,0,192046,157,1220,111,6025,12049,186307,199896,24037,7035038
5,15155390,0,183460,79,1328,116,6146,12291,185448,198969,24180,7016376
6,15155390,0,181959,33,1212,104,5781,11561,183140,199200,23747,6814333
7,15155390,0,189149,52,1494,115,6485,12970,187024,206821,24670,7174472
8,15155390,0,180165,27,1373,112,6084,12167,184770,201785,24466,6960704
9,15155390,0,187482,35,1295,93,6029,12057,189476,204950,24656,7272043
10,15155390,1,185986,30,1236,101,5964,11928,189479,205080,24812,7046192
11,15155390,0,186749,27,1215,116,5884,11767,186165,195533,23816,7080991
0,15360597,0,187729,27,1308,105,6066,12132,189173,203564,24652,7238692
1,15360597,40,192494,32,1302,126,6137,12274,188108,203140,24624,7123236
2,15360597,2,196966,43,1554,109,6260,12520,193236,203958,24696,7161763
3,15360597,7,189460,44,1115,92,5797,11594,191187,205227,24462,7194024
4,15360597,13,194854,28,1229,113,6079,12158,189469,203099,24367,7145671
5,15360597,9,185988,27,1344,116,6223,12446,187613,201552,24472,7116312
6,15360597,4,185779,50,1222,107,5844,11688,185615,201697,24034,6926113
7,15360597,0,191228,56,1506,118,6564,13127,189678,209706,25007,7288731
8,15360597,3,183794,29,1386,114,6155,12310,187765,204985,24819,7078504
9,15360597,3,190712,27,1297,95,6074,12148,192784,208311,25031,7390237
10,15360597,21,188475,25,1248,102,6030,12060,192402,208500,25178,7165808
11,15360597,0,189312,29,1218,117,5947,11893,189359,198737,24182,7215150
0,15563049,0,189091,29,1323,106,6129,12257,191429,206194,24943,7330302
1,15563049,85,196277,26,1314,133,6226,12452,191313,206006,24954,7261054
2,15563049,146,199786,28,1562,109,6331,12662,196329,206863,25043,7286043
3,15563049,0,191678,27,1121,95,5838,11675,194000,207928,24754,7282180
4,15563049,0,198893,32,1233,122,6132,12263,192379,206039,24684,7256899
5,15563049,0,190179,29,1360,120,6311,12621,190784,203828,24804,7244661
6,15563049,0,188738,28,1244,109,5929,11857,189313,204959,24405,7043940
7,15563049,2,193718,45,1511,119,6622,13244,191913,212094,25287,7376706
8,15563049,0,185772,94,1391,116,6191,12381,189651,206351,25010,7167980
9,15563049,2,193581,34,1304,100,6142,12284,195779,211594,25388,7508015
10,15563049,1,191798,23,1308,104,6162,12324,196207,212487,25567,7302590
11,15563049,4,191271,22,1233,118,6016,12032,191566,200903,24428,7325274
0,15768469,0,192899,25,1355,107,6263,12525,194510,209406,25357,7448252
1,15768469,0,198638,23,1318,134,6285,12570,194060,208929,25284,7354773
2,15768469,0,203453,26,1591,112,6445,12889,199578,210246,25410,7397183
3,15768469,0,193376,25,1149,95,5941,11881,196275,210681,25093,7389563
4,15768469,0,201360,48,1241,123,6202,12403,195423,209533,25071,7355451
5,15768469,13,192937,25,1368,122,6386,12771,193670,206648,25148,7334295
6,15768469,0,191687,25,1266,110,6042,12083,192173,208324,24844,7169975
7,15768469,0,197974,48,1523,126,6702,13403,194408,214876,25617,7481141
8,15768469,0,188275,29,1415,116,6313,12626,193116,210633,25506,7299049
9,15768469,0,196283,46,1318,101,6216,12431,198710,214839,25723,7615378
10,15768469,0,194157,26,1345,105,6292,12583,198926,215698,25962,7406018
11,15768469,0,194756,48,1247,119,6113,12225,194979,204209,24845,7438465
0,15973607,56,197220,29,1365,110,6336,12672,197343,212426,25690,7564662
1,15973607,8,202912,71,1332,137,6383,12766,197440,212117,25723,7476801
2,15973607,0,206505,27,1600,112,6532,13064,202889,213423,25829,7508912
3,15973607,5,195755,25,1155,96,5999,11998,198552,213244,25420,7473123
4,15973607,7,203991,40,1260,123,6313,12626,198329,212370,25482,7449936
5,15973607,3,195660,54,1403,123,6498,12996,196818,209828,25564,7425208
6,15973607,57,194803,47,1281,113,6145,12290,194725,211192,25187,7272825
7,15973607,0,200027,26,1541,126,6794,13588,197030,217864,26014,7592753
8,15973607,2,190902,26,1439,117,6433,12866,196397,214651,26003,7424515
9,15973607,43,197872,28,1329,101,6295,12590,201225,217581,26070,7702027
10,15973607,54,197361,46,1369,108,6407,12814,201378,218630,26340,7510958
11,15973607,42,197566,26,1266,120,6200,12400,197972,207720,25218,7548005
0,16179276,4,200213,35,1380,112,6435,12870,200178,215707,26029,7665892
1,16179276,0,205899,184,1345,137,6462,12924,200372,215018,26081,7576546
2,16179276,12,208314,48,1614,112,6599,13198,205169,216594,26171,7605610
3,16179276,39,199179,28,1172,99,6111,12222,201491,216178,25819,7561467
4,16179276,19,206852,26,1270,123,6403,12806,202082,216633,25934,7564815
5,16179276,17,198072,26,1439,125,6612,13224,199480,212831,25910,7527424
6,16179276,1,197417,48,1353,116,6311,12622,197306,214562,25571,7378219
7,16179276,70,203469,27,1649,127,6997,13994,200487,221706,26465,7722006
8,16179276,20,193430,28,1464,119,6537,13074,199652,218419,26438,7545393
9,16179276,6,199972,44,1341,101,6384,12768,203518,220057,26397,7806317
10,16179276,0,201352,27,1377,111,6490,12980,203859,221710,26644,7616156
11,16179276,1,201227,26,1301,122,6314,12628,201235,211486,25661,7654805
0,16386119,0,202833,28,1394,113,6511,13021,203360,219004,26358,7769426
1,16386119,0,210109,133,1359,140,6555,13109,204075,218556,26508,7712126
2,16386119,246,213336,21,1631,118,6701,13402,208972,219896,26572,7743328
3,16386119,0,202687,28,1180,103,6185,12369,204636,218767,26145,7671901
4,16386119,28,209476,48,1281,128,6489,12978,204985,219683,26250,7679837
5,16386119,8,200129,43,1443,128,6675,13350,202223,215561,26202,7628090
6,16386119,0,201989,29,1372,118,6404,12807,201025,217345,25904,7507779
7,16386119,0,204981,26,1659,128,7063,14125,202658,224145,26719,7810067
8,16386119,2,195312,26,1476,119,6609,13218,202145,221330,26724,7662652
9,16386119,0,202740,43,1349,103,6443,12885,205626,221925,26668,7871688
10,16386119,240,204209,22,1382,112,6554,13108,206967,224709,26967,7732930
11,16386119,0,202474,24,1314,123,6365,12729,202928,213219,25872,7721535
0,16591212,0,206528,30,1403,115,6600,13199,206837,222754,26823,7885425
1,16591212,2,211094,28,1381,140,6625,13250,205631,220491,26731,7781521
2,16591212,6,216152,26,1637,123,6758,13516,210868,222175,26853,7820348
3,16591212,0,205425,27,1186,103,6246,12491,207180,221497,26443,7762745
4,16591212,47,212666,28,1298,129,6569,13138,207711,223073,26640,7814935
5,16591212,6,201998,26,1456,128,6759,13518,205255,219277,26640,7738391
6,16591212,0,204123,139,1381,118,6477,12953,203881,220856,26281,7620103
7,16591212,68,208924,49,1665,130,7159,14318,206364,228009,27193,7934574
8,16591212,0,198514,136,1489,121,6695,13390,205418,225003,27157,7792058
9,16591212,0,205670,49,1363,105,6527,13053,208768,225171,27049,7974142
10,16591212,7,208426,28,1392,115,6632,13264,210428,228028,27382,7860970
11,16591212,2,205110,49,1336,123,6477,12954,205965,216584,26287,7836803
0,16796302,0,208979,26,1410,117,6672,13344,209827,226412,27291,7978766
1,16796302,44,213666,181,1389,140,6718,13436,208832,224539,27174,7891150
2,16796302,0,218448,48,1653,123,6867,13734,213565,225701,27308,7924385
3,16796302,90,207744,97,1198,103,6310,12620,209409,224561,26778,7850613
4,16796302,43,215466,32,1313,132,6665,13330,210605,226681,27062,7913806
5,16796302,4,205568,27,1496,130,6904,13808,208273,222984,27115,7861723
6,16796302,24,207684,24,1403,118,6590,13180,206981,224676,26699,7737020
7,16796302,26,212964,26,1679,132,7260,14520,209801,231644,27665,8045278
8,16796302,24,200901,32,1506,122,6782,13564,207830,227678,27469,7885658
9,16796302,9,208064,25,1404,105,6651,13302,211088,227689,27353,8072829
10,16796302,1,211076,24,1410,117,6710,13420,213218,231370,27788,7960057
11,16796302,0,208473,52,1355,126,6586,13172,208985,220310,26750,7952854
0,16999722,0,212288,26,1421,118,6730,13460,212514,229304,27590,8068035
1,16999722,12,217114,27,1400,141,6795,13590,212661,228710,27606,8026930
2,16999722,2,221016,47,1669,124,6938,13876,215701,227669,27561,8003697
3,16999722,0,211359,48,1205,107,6368,12736,212401,227804,27131,7962660
4,16999722,30,218474,25,1327,133,6730,13460,213712,229679,27392,8027216
5,16999722,0,208742,26,1508,131,6975,13949,211782,226531,27472,7992612
6,16999722,8,210246,27,1416,120,6673,13346,210193,227943,27024,7846743
7,16999722,0,215315,49,1683,132,7325,14649,212870,234925,28051,8167915
8,16999722,8,204517,41,1519,122,6845,13690,211305,231292,27839,8016600
9,16999722,1,210627,46,1415,105,6704,13408,213182,229667,27598,8148430
10,16999722,0,213071,26,1413,118,6746,13491,214980,233237,28014,8019811
11,16999722,9,210750,25,1369,126,6672,13344,211874,223883,27148,8071364
0,17206037,56,214502,32,1437,118,6796,13592,215570,233155,27976,8197261
1,17206037,39,219826,31,1414,141,6882,13764,215442,231786,27993,8164630
2,17206037,0,224351,97,1676,126,6995,13990,218633,230721,27910,8134171
3,17206037,20,214903,56,1209,110,6426,12852,215332,230735,27486,8094823
4,17206037,18,221211,32,1341,133,6799,13598,216086,232436,27765,8136460
5,17206037,0,211735,26,1519,131,7043,14086,215070,230119,27857,8103785
6,17206037,0,213139,25,1427,120,6753,13505,213551,231573,27499,7987098
7,17206037,0,218887,137,1697,136,7414,14828,215688,238623,28483,8298183
8,17206037,17,206690,40,1533,124,6922,13844,214098,234691,28239,8133958
9,17206037,13,213524,26,1425,105,6783,13566,216389,233679,27992,8282992
10,17206037,12,216128,28,1418,119,6801,13602,217581,236369,28369,8125763
11,17206037,12,213804,50,1382,127,6733,13466,214806,227559,27546,8183309
0,17412537,0,218137,28,1439,119,6847,13693,219054,236804,28350,8319473
1,17412537,0,222347,27,1429,141,6956,13911,218603,235128,28336,8286347
2,17412537,0,228416,53,1683,127,7047,14093,222479,234437,28206,8295427
3,17412537,0,217150,26,1216,110,6481,12961,218197,233876,27825,8195508
4,17412537,0,223518,62,1344,135,6827,13653,218016,234341,27961,8212949
5,17412537,0,215140,29,1528,134,7101,14201,218504,233438,28194,8229118
6,17412537,5,217080,150,1432,120,6789,13578,217340,235011,27820,8118863
7,17412537,5,220487,207,1707,136,7457,14914,217468,240668,28682,8413212
8,17412537,0,210491,27,1544,124,6975,13949,217459,238465,28587,8272271
9,17412537,0,215350,39,1426,106,6821,13641,218260,235949,28242,8352125
10,17412537,3,219387,48,1424,121,6850,13700,220899,240337,28750,8255238
11,17412537,0,216431,49,1389,127,6787,13573,217677,230486,27827,8307926
0,17617760,0,221556,25,1447,121,6906,13811,221861,239751,28705,8414206
1,17617760,0,224687,25,1441,143,7040,14079,221277,237989,28660,8388786
2,17617760,23,230676,35,1746,128,7211,14422,225144,237437,28564,8407566
3,17617760,0,220725,46,1232,112,6565,13129,221089,237298,28194,8307560
4,17617760,6,227257,27,1413,137,6991,13982,221314,237664,28377,8330444
5,17617760,23,218782,26,1638,136,7309,14618,221917,236659,28617,8350406
6,17617760,0,218581,26,1448,120,6878,13755,219854,237960,28156,8202141
7,17617760,5,224816,38,1753,140,7601,15202,221266,244375,29116,8544580
8,17617760,11,213174,25,1553,124,7070,14140,220379,241808,28995,8385517
9,17617760,2,217355,32,1447,106,6913,13826,220501,238379,28566,8439655
10,17617760,6,222144,66,1439,122,6936,13872,223378,243460,29131,8361109
11,17617760,0,218590,35,1400,127,6868,13735,220256,233329,28151,8401826
0,17819495,54,225431,19,1453,124,6960,13920,225506,243511,29074,8552164
1,17819495,0,228484,23,1456,144,7113,14225,224721,240916,29012,8528046
2,17819495,0,233192,20,1756,130,7274,14547,227714,239954,28806,8525512
3,17819495,0,223426,26,1237,113,6625,13250,223980,240074,28521,8409248
4,17819495,0,230451,20,1416,140,7036,14071,224294,240768,28703,8456521
5,17819495,0,222928,23,1647,138,7362,14724,225524,240162,28989,8481044
6,17819495,0,220476,48,1453,120,6926,13851,222002,239742,28396,8291045
7,17819495,0,226988,19,1763,140,7657,15313,223806,247247,29440,8666999
8,17819495,13,215221,56,1562,124,7125,14250,222436,244474,29290,8473493
9,17819495,22,219865,122,1450,109,6959,13918,223505,241409,28930,8550297
10,17819495,10,225400,23,1448,122,6993,13986,226176,246635,29471,8480576
11,17819495,0,221001,146,1412,128,6936,13871,222980,236155,28512,8519456
0,18023602,13,228632,27,1462,125,7008,14016,228107,245967,29350,8646731
1,18023602,24,230094,68,1463,144,7154,14308,226771,243328,29245,8599512
2,18023602,8,235851,47,1768,130,7335,14670,230720,243504,29143,8653086
3,18023602,0,226121,48,1242,113,6674,13347,226967,243053,28795,8527030
4,18023602,0,233728,47,1429,141,7126,14252,227354,244046,29037,8586930
5,18023602,34,226531,32,1657,140,7440,14880,229537,244141,29359,8619068
6,18023602,24,224736,28,1460,121,6977,13954,225823,243037,28710,8418226
7,18023602,14,230880,45,1768,145,7717,15434,226423,250123,29721,8784003
8,18023602,15,218254,27,1578,127,7194,14388,225969,247733,29636,8588952
9,18023602,43,223264,29,1464,109,7021,14042,226952,244981,29267,8670430
10,18023602,38,226022,37,1449,122,7019,14038,227449,248194,29627,8536272
11,18023602,22,223689,48,1416,130,6978,13956,225238,238598,28803,8611401
0,18231860,3,232031,27,1472,126,7079,14158,231331,248812,29652,8775353
1,18231860,29,232668,28,1477,144,7226,14452,230421,247379,29663,8726493
2,18231860,2,238424,47,1777,132,7392,14784,233348,246689,29489,8756701
3,18231860,50,231205,26,1255,116,6763,13526,230554,246535,29187,8653093
4,18231860,4,237018,49,1441,146,7201,14402,230138,247042,29346,8716801
5,18231860,29,228474,36,1666,142,7481,14962,231448,246778,29600,8724655
6,18231860,0,227979,28,1472,124,7056,14112,229282,246847,29152,8559299
7,18231860,0,233346,156,1776,146,7768,15535,228749,252948,29983,8879128
8,18231860,0,221436,29,1587,130,7258,14515,228826,250613,29987,8695479
9,18231860,0,226101,35,1478,112,7108,14216,229855,248032,29659,8806028
10,18231860,13,228282,28,1458,122,7072,14144,230489,251052,29974,8659764
11,18231860,0,225995,27,1425,130,7045,14089,228015,241459,29156,8700390
0,18436527,0,235265,216,1481,128,7132,14263,234713,251756,29965,8889176
1,18436527,0,235044,39,1485,146,7275,14549,232836,249670,29922,8826311
2,18436527,0,243772,27,1783,142,7448,14895,237496,249901,29848,8888072
3,18436527,0,234590,26,1290,118,6867,13733,234309,249619,29492,8783849
4,18436527,0,239864,26,1466,149,7294,14587,233245,249572,29630,8836849
5,18436527,0,231332,63,1671,142,7539,15077,234675,249653,29875,8864992
6,18436527,0,231255,28,1482,129,7119,14237,232221,249168,29430,8675968
7,18436527,0,234881,76,1784,148,7818,15635,230781,255008,30221,8972504
8,18436527,0,224488,26,1598,136,7312,14623,231739,253412,30263,8810019
9,18436527,0,227088,27,1490,112,7151,14301,231795,249987,29829,8882971
10,18436527,0,232061,44,1462,128,7134,14267,233460,254053,30271,8770632
11,18436527,0,227517,48,1438,131,7101,14201,229853,243393,29388,8782500
0,18641192,0,238472,25,1494,128,7223,14445,237546,255230,30406,8991650
1,18641192,38,239258,23,1550,152,7426,14852,235892,253246,30348,8925612
2,18641192,0,246055,25,1793,142,7532,15063,239958,252592,30230,8990605
3,18641192,17,236968,68,1308,119,6974,13948,236531,252232,29880,8892861
4,18641192,38,243377,46,1483,151,7377,14754,235714,252495,30018,8930561
5,18641192,17,233989,44,1682,142,7638,15276,237880,253556,30354,8971401
6,18641192,122,234356,22,1504,129,7216,14432,234615,251833,29828,8774239
7,18641192,0,238144,64,1800,150,7929,15858,234451,259359,30737,9097747
8,18641192,77,226544,39,1612,136,7409,14818,234578,256921,30755,8911269
9,18641192,0,230294,25,1507,113,7249,14497,235117,253911,30297,8990978
10,18641192,0,235125,25,1476,128,7248,14495,236541,257393,30691,8877180
11,18641192,0,229572,25,1447,131,7181,14361,232880,246983,29842,8881218
0,18846299,0,239359,49,1506,128,7301,14601,239727,258172,30728,9089564
1,18846299,1,241221,27,1574,152,7516,15032,238272,256159,30695,9025650
2,18846299,230,249602,47,1802,142,7614,15228,243193,256145,30677,9110017
3,18846299,0,240375,24,1316,121,7053,14106,239743,255419,30311,9008422
4,18846299,6,247202,25,1534,159,7517,15034,239035,256253,30465,9061852
5,18846299,7,236800,27,1691,143,7718,15436,240702,256936,30745,9089342
6,18846299,41,237121,47,1520,130,7293,14586,237833,255443,30217,8880505
7,18846299,7,242047,45,1812,155,8008,16016,237483,262498,31128,9215729
8,18846299,18,229928,48,1632,137,7510,15020,237551,260138,31107,9033247
9,18846299,4,232714,26,1514,113,7322,14644,238328,257410,30730,9096335
10,18846299,0,239209,23,1489,133,7319,14638,238844,260039,31003,8970345
11,18846299,2,231297,47,1460,131,7258,14516,235637,250290,30263,8985535
0,19050516,0,243317,26,1515,131,7387,14773,243502,261772,31180,9195681
1,19050516,0,244169,49,1607,157,7637,15273,241838,259950,31142,9127913
2,19050516,6,253446,45,1837,147,7749,15498,245799,258379,30995,9227607
3,19050516,0,243643,24,1429,121,7278,14555,242817,258833,30753,9138507
4,19050516,2,251267,82,1553,164,7625,15250,242094,259499,30856,9182068
5,19050516,0,238201,47,1708,143,7805,15609,242972,259417,31071,9169896
6,19050516,0,239366,30,1532,133,7374,14747,240645,258556,30593,8987705
7,19050516,0,243467,25,1835,155,8106,16211,239256,264736,31402,9324289
8,19050516,0,232717,25,1657,138,7618,15236,240517,263474,31492,9137155
9,19050516,1,234283,25,1527,113,7398,14796,240518,259929,31041,9181212
10,19050516,0,242012,43,1517,137,7406,14812,242150,263585,31399,9069749
11,19050516,0,234630,25,1483,136,7353,14705,238325,252960,30594,9073848
0,19256928,0,245839,28,1530,132,7464,14927,245868,264135,31484,9288185
1,19256928,0,247376,45,1619,158,7731,15461,244682,262980,31536,9235373
2,19256928,0,256841,30,1844,150,7829,15657,248890,261104,31335,9343221
3,19256928,0,246360,335,1443,123,7360,14719,245769,261689,31109,9246080
4,19256928,0,253513,100,1629,165,7794,15587,245072,262785,31174,9309675
5,19256928,0,240982,28,1756,145,7925,15849,245892,261965,31395,9266486
6,19256928,0,242515,22,1585,134,7512,15023,243926,261834,30971,9102759
7,19256928,0,246168,30,1850,156,8189,16377,242536,267989,31739,9436837
8,19256928,0,235180,48,1673,141,7715,15429,243141,266018,31803,9249455
9,19256928,0,237652,28,1544,117,7486,14971,243093,262595,31320,9273120
10,19256928,19,246061,22,1535,140,7509,15018,245507,266525,31784,9185993
11,19256928,0,236671,25,1493,138,7402,14803,240653,255323,30831,9153869
0,19462064,23,248710,29,1586,132,7594,15188,248424,266862,31795,9384269
1,19462064,41,250429,49,1636,159,7814,15628,247801,266522,31915,9349829
2,19462064,0,258584,26,1858,150,7919,15837,251653,263983,31665,9438161
3,19462064,9,250762,49,1460,123,7447,14894,249137,264329,31438,9363940
4,19462064,0,258046,25,1686,174,7957,15913,248571,266043,31539,9424798
5,19462064,97,243107,48,1853,148,8079,16158,248067,264459,31667,9350893
6,19462064,0,244799,26,1594,135,7579,15157,246580,264579,31296,9193743
7,19462064,0,249820,27,1867,162,8271,16541,245390,270907,32045,9537463
8,19462064,0,237073,26,1678,141,7764,15527,245471,268152,32032,9334892
9,19462064,3,241067,46,1621,122,7657,15314,246243,265919,31663,9374674
10,19462064,0,248288,48,1565,141,7611,15221,248351,268807,32045,9275414
11,19462064,35,239198,21,1503,140,7478,14956,243839,258777,31162,9252228
0,19667137,9,252257,30,1597,137,7677,15354,251619,269951,32104,9486040
1,19667137,0,253665,27,1643,160,7884,15767,250766,268956,32217,9454877
2,19667137,8,261429,25,1874,151,7995,15990,254373,266627,31954,9547040
3,19667137,121,254026,24,1471,127,7525,15050,252488,267199,31774,9485090
4,19667137,8,260747,46,1700,176,8022,16044,251319,268407,31794,9540158
